id,day,month,year,date,location,OSGridRef,latitude,longitude,Nation,comments
1725,18,december,1312,18-12-1312,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1726,19,december,1312,19-12-1312,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1727,20,december,1312,20-12-1312,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1728,22,december,1312,22-12-1312,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1729,23,december,1312,23-12-1312,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1730,24,december,1312,24-12-1312,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1731,25,december,1312,25-12-1312,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1732,26,december,1312,26-12-1312,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1733,27,december,1312,27-12-1312,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1734,28,december,1312,28-12-1312,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1735,30,december,1312,30-12-1312,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1736,31,december,1312,31-12-1312,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1737,1,january,1313,1-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1738,2,january,1313,2-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1739,3,january,1313,3-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1740,4,january,1313,4-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1741,5,january,1313,5-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1742,6,january,1313,6-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1743,7,january,1313,7-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1744,8,january,1313,8-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1745,9,january,1313,9-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1746,10,january,1313,10-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1747,12,january,1313,12-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1748,13,january,1313,13-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1749,14,january,1313,14-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1750,15,january,1313,15-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1751,16,january,1313,16-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1752,17,january,1313,17-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1753,18,january,1313,18-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1754,19,january,1313,19-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1755,20,january,1313,20-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1756,21,january,1313,21-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1757,22,january,1313,22-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1758,23,january,1313,23-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1759,24,january,1313,24-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1760,25,january,1313,25-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1761,26,january,1313,26-1-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1762,26,january,1313,26-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1763,27,january,1313,27-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1764,28,january,1313,28-1-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1765,29,january,1313,29-1-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1766,30,january,1313,30-1-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1767,31,january,1313,31-1-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1768,1,february,1313,1-2-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1769,2,february,1313,2-2-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1770,3,february,1313,3-2-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1771,4,february,1313,4-2-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1772,5,february,1313,5-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1773,6,february,1313,6-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1774,7,february,1313,7-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1775,8,february,1313,8-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1776,9,february,1313,9-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1777,10,february,1313,10-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1778,12,february,1313,12-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1779,13,february,1313,13-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1780,14,february,1313,14-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1781,15,february,1313,15-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1782,16,february,1313,16-2-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1783,17,february,1313,17-2-1313,Bisham,SU8509384836,51.556,-0.774,England,Appears as Bistlesham
1784,17,february,1313,17-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1785,18,february,1313,18-2-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1786,19,february,1313,19-2-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1787,20,february,1313,20-2-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1788,21,february,1313,21-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1789,22,february,1313,22-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1790,23,february,1313,23-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1791,24,february,1313,24-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1792,25,february,1313,25-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1793,26,february,1313,26-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1794,27,february,1313,27-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1795,28,february,1313,28-2-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1796,1,march,1313,1-3-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1797,4,march,1313,4-3-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1798,5,march,1313,5-3-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1799,6,march,1313,6-3-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1800,7,march,1313,7-3-1313,Langley Marish,TQ0055279545,51.5059,-0.5526,England,Appears as Langley Marreis
1801,11,march,1313,11-3-1313,Langley Marish,TQ0055279545,51.5059,-0.5526,England,Appears as Langley Mareis
1802,12,march,1313,12-3-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1803,13,march,1313,13-3-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1804,14,march,1313,14-3-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1805,15,march,1313,15-3-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1806,16,march,1313,16-3-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1807,18,march,1313,18-3-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1808,19,march,1313,19-3-1313,Langley Marish,TQ0055279545,51.5059,-0.5526,England,Appears as Langley Marreis
1809,20,march,1313,20-3-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1810,20,march,1313,20-3-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1811,21,march,1313,21-3-1313,Langley,TL0657302592,51.711944,-0.458889,England,N/A
1812,22,march,1313,22-3-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1813,24,march,1313,24-3-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1814,25,march,1313,25-3-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1815,25,march,1313,25-3-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1816,26,march,1313,26-3-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1817,27,march,1313,27-3-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1818,28,march,1313,28-3-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1819,29,march,1313,29-3-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1820,30,march,1313,30-3-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1821,31,march,1313,31-3-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1822,1,april,1313,1-4-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1823,2,april,1313,2-4-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1824,3,april,1313,3-4-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1825,4,april,1313,4-4-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1826,5,april,1313,5-4-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1827,6,april,1313,6-4-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1828,7,april,1313,7-4-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1829,7,april,1313,7-4-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1830,7,april,1313,7-4-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1831,8,april,1313,8-4-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1832,8,april,1313,8-4-1313,Chertsey,TQ0395166741,51.3902,-0.5074,England,N/A
1833,9,april,1313,9-4-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1834,10,april,1313,10-4-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1835,11,april,1313,11-4-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1836,12,april,1313,12-4-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1837,14,april,1313,14-4-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1838,15,april,1313,15-4-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1839,16,april,1313,16-4-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1840,17,april,1313,17-4-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1841,18,april,1313,18-4-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1842,19,april,1313,19-4-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1843,20,april,1313,20-4-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1844,22,april,1313,22-4-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1845,23,april,1313,23-4-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1846,24,april,1313,24-4-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1847,25,april,1313,25-4-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1848,26,april,1313,26-4-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1849,27,april,1313,27-4-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1850,28,april,1313,28-4-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1851,29,april,1313,29-4-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1852,30,april,1313,30-4-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1853,1,may,1313,1-5-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1854,2,may,1313,2-5-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1855,3,may,1313,3-5-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1856,4,may,1313,4-5-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1857,5,may,1313,5-5-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1858,6,may,1313,6-5-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1859,7,may,1313,7-5-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1860,7,may,1313,7-5-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1861,8,may,1313,8-5-1313,Sheen,TQ2055375318,51.464,-0.266,England,Appears as Shene
1862,9,may,1313,9-5-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1863,10,may,1313,10-5-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1864,12,may,1313,12-5-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1865,13,may,1313,13-5-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1866,14,may,1313,14-5-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1867,15,may,1313,15-5-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1868,16,may,1313,16-5-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1869,17,may,1313,17-5-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1870,20,may,1313,20-5-1313,Canterbury,TR1489957934,51.28,1.08,England,N/A
1871,21,may,1313,21-5-1313,Canterbury,TR1489957934,51.28,1.08,England,N/A
1872,22,may,1313,22-5-1313,Dover,TR3161341898,51.1295,1.3089,England,N/A
1873,23,may,1313,23-5-1313,Dover,TR3161341898,51.1295,1.3089,England,N/A
1874,24,may,1313,24-5-1313,Dover,TR3161341898,51.1295,1.3089,England,N/A
1875,26,may,1313,26-5-1313,Boulogne,,50.7264,1.6147,France,Appears as Bologne
1876,1,june,1313,1-6-1313,Luzarches,,49.1136,2.4233,France,Appears as Lusarches
1877,6,june,1313,6-6-1313,Pontoise,,49.0516,2.1017,France,Appears as Pontisseram
1878,10,june,1313,10-6-1313,Pontoise,,49.0516,2.1017,France,Appears Pountese
1879,11,june,1313,11-6-1313,Pontoise,,49.0516,2.1017,France,Appears as Pounteyse
1880,13,june,1313,13-6-1313,Pontoise,,49.0516,2.1017,France,Appears as Pountese
1881,14,june,1313,14-6-1313,Pontoise,,49.0516,2.1017,France,Appears as Puntose
1882,19,june,1313,19-6-1313,Pontoise,,49.0516,2.1017,France,Appears as Punteise
1883,22,june,1313,22-6-1313,Pontoise,,49.0516,2.1017,France,Appears as Pountoys
1884,24,june,1313,24-6-1313,Pontoise,,49.0516,2.1017,France,Appears as Pountese
1885,26,june,1313,26-6-1313,Pontoise,,49.0516,2.1017,France,Appears as Pontisseram
1886,28,june,1313,28-6-1313,Pontoise,,49.0516,2.1017,France,Appears as Pountese
1887,29,june,1313,29-6-1313,Pontoise,,49.0516,2.1017,France,Appears as Puntese
1888,30,june,1313,30-6-1313,Pontoise,,49.0516,2.1017,France,Appears as Pountissar
1889,1,july,1313,1-7-1313,Pontoise,,49.0516,2.1017,France,Appears as Punteise
1890,2,july,1313,2-7-1313,Pontoise,,49.0516,2.1017,France,Appears as Punteise
1891,3,july,1313,3-7-1313,Pontoise,,49.0516,2.1017,France,Appears as Punteise
1892,4,july,1313,4-7-1313,Pontoise,,49.0516,2.1017,France,Appears as Punteise
1893,5,july,1313,5-7-1313,Pontoise,,49.0516,2.1017,France,Appears as Punteise
1894,6,july,1313,6-7-1313,Pontoise,,49.0516,2.1017,France,Appears as Punteise
1895,7,july,1313,7-7-1313,Maubuisson Abbey,,49.046111,2.116667,France,Appears as Maubussun
1896,8,july,1313,8-7-1313,Ybovillere,,,,,N/A
1897,9,july,1313,9-7-1313,Beauvais,,49.4303,2.0952,France,Appears as Belvacum
1898,10,july,1313,10-7-1313,Pisseyum,,,,,N/A
1899,13,july,1313,13-7-1313,Boulogne,,50.7264,1.6147,France,N/A
1900,17,july,1313,17-7-1313,Sandwich,TR3297658137,51.27472,1.33888,England,N/A
1901,18,july,1313,18-7-1313,Sturry,TR1765360679,51.3036,1.1211,England,Appears as Stureye
1902,19,july,1313,19-7-1313,Sturry,TR1765360679,51.3036,1.1211,England,Appears as Sturye
1903,20,july,1313,20-7-1313,Faversham,TR0168161595,51.3177,0.8928,England,N/A
1904,21,july,1313,21-7-1313,Rochester,TQ7409666960,51.375,0.5,England,N/A
1905,23,july,1313,23-7-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1906,24,july,1313,24-7-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1907,25,july,1313,25-7-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1908,26,july,1313,26-7-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1909,27,july,1313,27-7-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1910,29,july,1313,29-7-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1911,30,july,1313,30-7-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1912,1,august,1313,1-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1913,2,august,1313,2-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1914,3,august,1313,3-8-1313,Bisham,SU8509384836,51.556,-0.774,England,Appears as Bistlesham
1915,4,august,1313,4-8-1313,Bisham,SU8509384836,51.556,-0.774,England,Appears as Bistlesham
1916,5,august,1313,5-8-1313,Bisham,SU8509384836,51.556,-0.774,England,Appears as Bistlesham
1917,6,august,1313,6-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1918,7,august,1313,7-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1919,8,august,1313,8-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1920,9,august,1313,9-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1921,10,august,1313,10-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1922,12,august,1313,12-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1923,13,august,1313,13-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1924,15,august,1313,15-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1925,16,august,1313,16-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1926,17,august,1313,17-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1927,18,august,1313,18-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1928,19,august,1313,19-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1929,20,august,1313,20-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1930,21,august,1313,21-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1931,22,august,1313,22-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1932,23,august,1313,23-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1933,24,august,1313,24-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1934,25,august,1313,25-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1935,26,august,1313,26-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1936,28,august,1313,28-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1937,29,august,1313,29-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1938,30,august,1313,30-8-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1939,1,september,1313,1-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1940,2,september,1313,2-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1941,3,september,1313,3-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1942,4,september,1313,4-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1943,5,september,1313,5-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1944,6,september,1313,6-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1945,8,september,1313,8-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1946,9,september,1313,9-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1947,10,september,1313,10-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1948,11,september,1313,11-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1949,12,september,1313,12-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1950,13,september,1313,13-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1951,16,september,1313,16-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1952,17,september,1313,17-9-1313,Chertsey,TQ0395166741,51.3902,-0.5074,England,N/A
1953,18,september,1313,18-9-1313,Chertsey,TQ0395166741,51.3902,-0.5074,England,N/A
1954,20,september,1313,20-9-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1955,21,september,1313,21-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1956,22,september,1313,22-9-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1957,23,september,1313,23-9-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1958,24,september,1313,24-9-1313,Windsor,SU9702176966,51.483333,-0.604167,England,N/A
1959,24,september,1313,24-9-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
1960,25,september,1313,25-9-1313,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
